"o","6",,"                The generator is:  >>Spinning<<
",,"stdout","1644991826282",
"o","6",,"                  The lights are:  >>OFF<<
",,"stdout","1644991826282",
"o","6",,"
",,"stdout","1644991826282",
"o","6",,"action: ",,"stdout","1644991826282",
"o","6",,"You back off the throttle.
",,"stdout","1644991849031",
"o","6",,"You have killed both the generater and the engine
",,"stdout","1644991849031",
"o","6",,"
",,"stdout","1644991849031",
"o","6",,"action: ",,"stdout","1644991849031",
"o","6",,"
",,"stdout","1644991865284",
"o","6",,"
",,"stdout","1644991865284",
"o","6",,"                       Oil Level:  3 >>FULL<<
",,"stdout","1644991865284",
"o","6",,"                      Fuel Level:  5 >>FULL<<
",,"stdout","1644991865284",
"o","6",,"                        Throttle:  not advanced
",,"stdout","1644991865284",
"o","6",,"                           Choke:  not engaged
",,"stdout","1644991865284",
"o","6",,"                     Fuel Cutoff:  fuel on
",,"stdout","1644991865284",
"o","6",,"                       Generator:  not engaged
",,"stdout","1644991865284",
"o","6",,"                        Breakers:  not engaged
",,"stdout","1644991865284",
"o","6",,"                   The engine is:  >>Not Running<<
",,"stdout","1644991865284",
"o","6",,"                The generator is:  >>Not Spinning<<
",,"stdout","1644991865284",
"o","6",,"                  The lights are:  >>OFF<<
",,"stdout","1644991865284",
"o","6",,"
",,"stdout","1644991865284",
"o","6",,"action: ",,"stdout","1644991865284",
"o","6",,"Traceback (most recent call last):
",,"stderr","1644991937069",
"o","6",,"  File ""C:\Users\Likel\PycharmProjects\Murdock-Alexander-Assn4\Murdock-Alexander-Assn4\main.py"", line 117, in <module>
",,"stderr","1644991937069",
"o","6",,"    r = input(""action: "")
",,"stderr","1644991937069",
"o","6",,"  File ""C:\Program Files\WindowsApps\PythonSoftwareFoundation.Python.3.9_3.9.2800.0_x64__qbz5n2kfra8p0\lib\codecs.py"", line 319, in decode
",,"stderr","1644991937069",
"o","6",,"    def decode(self, input, final=False):
",,"stderr","1644991937069",
